carrier,electricity,electricity,electricity,electricity,electricity,electricity,electricity,hydrogen,hydrogen
category,demand,demand,demand,demand,demand,demand,supply,demand,demand
sector,industry_other,residential_appliances,residential_heating_other,services_appliances,services_heating_other,transport_car,energy_power_wind_onshore,industry_other,transport_car
key,industry_other_electricity_demand,residential_appliances_electricity_demand,residential_heating_other_electricity_demand,services_appliances_electricity_demand,services_heating_other_electricity_demand,transport_car_electricity_demand,energy_power_wind_onshore_electricity_supply,industry_other_hydrogen_demand,transport_car_hydrogen_demand
weather_year,2011,2011,2011,2011,2011,2011,2011,2011,2011
unit,gwh/h,gwh/h,gwh/h,gwh/h,gwh/h,gwh/h,gwh/h,gwh/h,gwh/h
0,0.387337079239798,0.2406689110309752,0.0774353863407484,0.2862970074381313,0.1081595264947232,0.0421154748366462,0.8036629064999999,0.0063255578541749,0.0194044233695493
1,0.3793282298570202,0.2054437340528052,0.0778995766675867,0.2840066313786262,0.1085727997946484,0.0564396334293428,0.7036054614,0.0061947662444081,0.0260041836434949
2,0.3749597665573232,0.1866278010085653,0.078363766994425,0.2820434518990504,0.1093403073516525,0.0663563586089019,0.6442493498999999,0.0061234253663535,0.0305732484485342
3,0.3800563070736364,0.1820332127070648,0.0803893247842647,0.2833522382187676,0.1122332204511292,0.0724777939049261,0.601098399,0.0062066563907506,0.0333936588220152
4,0.3713193804742425,0.1785325740011598,0.0806425195079947,0.280407468999404,0.1127645718367474,0.0778646569654274,0.6163613991,0.0060639746346413,0.0358756199506785
5,0.3676789943911617,0.1765634647290881,0.0809379133523463,0.2918593492969292,0.1135911184365979,0.0825169477904057,0.5739641766,0.0060045239029292,0.0380191318345241
6,0.3676789943911617,0.1870653808468034,0.0848624315701608,0.318362272271202,0.119317905592705,0.0902299562633962,0.5762253618000001,0.0060045239029292,0.0415728489051101
7,0.3669509171745455,0.1958169776115662,0.0743126514147455,0.3062559988138181,0.1044991058382424,0.087903810850907,0.5726451519,0.0059926337565867,0.0405010929631874
8,0.3574859133585354,0.2485453481192616,0.0772243907376401,0.2898961698173535,0.1086908778803414,0.0893729553219528,0.6297400782,0.0058380618541351,0.0411779914528228
9,0.3567578361419192,0.3343109964139364,0.0835120597102677,0.2944769219363636,0.117664812393004,0.0981878221482276,0.8281590795,0.0058261717077927,0.0452393823906355
10,0.3356435968600506,0.4205142245468494,0.0842294447608359,0.320652648330707,0.1183142418643151,0.1141035539178904,0.8172300176999999,0.0054813574638621,0.0525724493616861
11,0.3392839829431314,0.467116477319211,0.0695863499051195,0.3265421867694343,0.0981228892108242,0.1251221374507339,0.8417261907,0.0055408081955742,0.0576491880339519
12,0.3349155196434343,0.448081754355852,0.0661682211347649,0.3085463748733232,0.0935178438687999,0.1334472894533268,0.7816163507999999,0.0054694673175196,0.0614849461418861
13,0.337827828509899,0.4115438378629675,0.0842716438814576,0.3160718962116969,0.118550398035701,0.1467920183986595,0.7034170293,0.0055170279028894,0.0676334407560747
14,0.3349155196434343,0.3627536858994153,0.0832588649865377,0.3268693833493636,0.116779226750307,0.1461798748690571,0.8372038203,0.0054694673175196,0.0673513997187266
15,0.3407401373763637,0.3389055847154369,0.0845670377258092,0.3406116397063939,0.1187865542070868,0.1529134536946837,0.8332467461999999,0.0055645884882591,0.0704538511295558
16,0.3436524462428283,0.3540020891346526,0.0945682293131429,0.3808568190376969,0.1329559244902383,0.1592797464025488,1.0067927102999998,0.0056121490736289,0.073387077917976
17,0.3458366778926768,0.3673482742009157,0.0687845666133079,0.3828199985172726,0.0967649912253555,0.1376098654546232,1.0126341054,0.0056478195126562,0.0634028251958532
18,0.3531174500588385,0.364722795171487,0.062412499399437,0.3435564089257575,0.0876139395841535,0.1017382546199216,0.953466426,0.0057667209760805,0.0468752204072544
19,0.3684070716077778,0.4049801402893955,0.0872677814455955,0.3599162379222221,0.1216794673065636,0.0865570950857817,0.9144609813,0.0060164140492716,0.0398806026810215
20,0.4142759362545961,0.3898836358701798,0.0871833832043522,0.3582802550225757,0.1217385063494101,0.0743142244937333,0.8892110798999999,0.006765493268845,0.0342397819340595
21,0.5395052175125757,0.3417498536639847,0.085833011344459,0.3268693833493636,0.1203806083639414,0.0590106362536729,0.8500172031,0.0088105984397436,0.027188756000357
22,0.5664440745273738,0.3012737186269572,0.083849652675241,0.3023296398546666,0.1177238514358504,0.0479920527208294,0.8206217954999999,0.0092505338544137,0.0221120173280911
23,0.5780933099932324,0.2489829279574997,0.0814443027998063,0.2872785971779191,0.1144767040792949,0.044074334131374,0.8532205488,0.0094407761958926,0.0203069546890633
24,0.387337079239798,0.2406689110309752,0.0917830873521133,0.2862970074381313,0.1288822305338323,0.1416500127499992,0.7968793509,0.0063255578541749,0.0652642960423507
25,0.3793282298570202,0.2054437340528052,0.0924160741614382,0.2840066313786262,0.1296497380908363,0.1263464245099388,0.8266516226999999,0.0061947662444081,0.0582132701086481
26,0.3749597665573232,0.1866278010085653,0.0937664460213314,0.2820434518990504,0.1317161045904626,0.1225511346264038,0.8959946354999999,0.0061234253663535,0.0564646156770899
27,0.3800563070736364,0.1820332127070648,0.0954966099668195,0.2833522382187676,0.1341957443900141,0.1214492762731194,0.96100371,0.0062066563907506,0.0559569418098633
28,0.3713193804742425,0.1785325740011598,0.0955388090874412,0.280407468999404,0.1346680567327858,0.1215717049790399,1.0685984391,0.0060639746346413,0.0560133500173329
29,0.3676789943911617,0.1765634647290881,0.0956654064493061,0.2918593492969292,0.1349632519470181,0.1259791383921773,1.3105452555,0.0060045239029292,0.0580440454862393
30,0.3676789943911617,0.1870653808468034,0.1000963141145806,0.318362272271202,0.1409852343173575,0.1440985868684089,1.5091526888999998,0.0060045239029292,0.0663924601917431
31,0.3669509171745455,0.1958169776115662,0.0875209761693255,0.3062559988138181,0.1238048728490363,0.1477714480460234,1.5229082322,0.0059926337565867,0.0680847064158317
32,0.3574859133585354,0.2485453481192616,0.0896309322004086,0.2898961698173535,0.1270520202055919,0.1383444376901461,1.5183858618,0.0058380618541351,0.0637412744406709
33,0.3567578361419192,0.3343109964139364,0.0966359862236043,0.2944769219363636,0.1362621108896403,0.1417724414559197,1.516878405,0.0058261717077927,0.0653207042498203
34,0.3356435968600506,0.4205142245468494,0.0986615440134441,0.320652648330707,0.1379742431321878,0.1497303073407511,1.4307649352999998,0.0054813574638621,0.0689872377353456
35,0.3392839829431314,0.467116477319211,0.0820350904885095,0.3265421867694343,0.1149490164220666,0.150464879576274,1.3476663792,0.0055408081955742,0.0693256869801633
36,0.3349155196434343,0.448081754355852,0.0780683731500734,0.3085463748733232,0.1095174244801919,0.1454453026335342,1.2212284401,0.0054694673175196,0.0670129504739089
37,0.337827828509899,0.4115438378629675,0.0984505484103358,0.3160718962116969,0.1375609698322626,0.1524237388710017,1.0565387846999998,0.0055170279028894,0.0702282182996773
38,0.3349155196434343,0.3627536858994153,0.0983239510484708,0.3268693833493636,0.1372657746180303,0.1570760296959801,1.0054736856,0.0054694673175196,0.0723717301835228
39,0.3407401373763637,0.3389055847154369,0.1006449026826622,0.3406116397063939,0.1400996486746606,0.1690740428761875,1.0859341923,0.0055645884882591,0.0778997345155456
40,0.3436524462428283,0.3540020891346526,0.112502855577349,0.3808568190376969,0.1563353854574383,0.1900093515885901,0.96100371,0.0056121490736289,0.0875455379928507
41,0.3458366778926768,0.3710677028259399,0.0818662940060229,0.3828199985172726,0.1142995869507555,0.1824187718215202,0.9747592533,0.0056478195126562,0.0840482291297343
42,0.3531174500588385,0.364722795171487,0.073384270761069,0.3435564089257575,0.1029050516813878,0.1518115953413993,0.9521474013,0.0057667209760805,0.0699461772623292
43,0.3684070716077778,0.4049801402893955,0.1037676376086651,0.3599162379222221,0.14511796731661,0.1385892951019871,0.9078658578,0.0060164140492716,0.0638540908556102
44,0.4142759362545961,0.3898836358701798,0.1036410402468001,0.3582802550225757,0.14511796731661,0.1178988438014254,0.8926028577,0.006765493268845,0.0543211037932443
45,0.5395052175125757,0.3417498536639847,0.1026704604725019,0.3268693833493636,0.1441733426310666,0.0967186776771818,0.8590619439,0.0088105984397436,0.044562483901
46,0.5664440745273738,0.3012737186269572,0.1005605044414188,0.3023296398546666,0.1416346637886686,0.0771300847299045,0.5115931515000001,0.0092505338544137,0.0355371707058608
47,0.5780933099932324,0.243513179979523,0.0953700126049545,0.2813890587391919,0.1340776663043212,0.0680703604917887,0.4784291019,0.0094407761958926,0.0313629633531089
48,0.7302614482660102,0.2034746247807335,0.1001385132352022,0.2895689732374242,0.1451770063594565,0.0689273614332321,0.4886044352999999,0.0119258167814614,0.0317578208053962
49,0.7251649077496971,0.1800641034349932,0.1000541149939589,0.2846610245384848,0.1454722015736889,0.0727226513167671,0.4737182994,0.0118425857570643,0.0335064752369544
50,0.6967698963016667,0.1735004058614212,0.1004761062001755,0.2817162553191212,0.1464758653020788,0.0782319430831888,0.5033021391,0.0113788700497094,0.0360448445730873
51,0.7222525988832325,0.1667179183687301,0.099421128184634,0.2728819476610302,0.1452950844451495,0.0833739487318491,0.5941264113,0.0117950251716946,0.0384139892868114
52,0.6873048924856567,0.1647488090966584,0.0979863580834975,0.2683011955420201,0.1432877569883696,0.0913318146166805,0.5882850162,0.0112242981472578,0.0420805227723367
53,0.7579283824974243,0.1815956328688267,0.101657681577582,0.285969810858202,0.1487783879730909,0.1055335445034566,0.5568168554999999,0.0123776423424739,0.0486238748388127
54,0.9989219411973738,0.2610163735090485,0.1066371778109381,0.3177078791113434,0.1556859559861272,0.1403032969848739,0.4541213609999999,0.0163132807818196,0.0646438057601849
55,1.1139581414227275,0.310462895229958,0.0922050785583299,0.3631882037215151,0.1353765252469434,0.161605891815038,0.4017372372,0.0181919239039241,0.0744588338598988
56,1.1445373845206062,0.310681685149077,0.0951590170018462,0.4672367161390302,0.1395092582461959,0.1712777595827562,0.333524817,0.0186913100503064,0.0789150822499988
57,1.1729323959686366,0.3008361387887189,0.1033034472818268,0.5398743568833333,0.1520255353296464,0.1864589191168961,0.3372934589999999,0.0191550257576613,0.0859096999762317
58,1.097940442657172,0.3058683069284576,0.1027126595931236,0.5771747669952727,0.1520255353296464,0.1974775026497396,0.478617534,0.0179303406843906,0.0909864386484975
59,1.1226950680221215,0.3008361387887189,0.0825836790565911,0.5640869037981009,0.1219156234779494,0.2110670890069132,0.4448881880999999,0.0183346056600334,0.0972477496776254
60,1.1445373845206062,0.3049931472519813,0.0786591608387766,0.5166433997083535,0.1161297972789959,0.2184128113621423,0.4364087436,0.0186913100503064,0.1006322421258026
61,1.1583708516363134,0.3192144919947207,0.0979863580834975,0.4793429895964141,0.1448227721023777,0.2299211097186677,0.4243490892,0.0189172228308126,0.105934613627947
62,1.1561866199864648,0.3001797690313618,0.0968469818267126,0.4714902716781111,0.1431106398598303,0.2300435384245882,0.3955189779,0.0188815523917853,0.1059910218354165
63,1.1481777706036873,0.2927409117813134,0.0976909642391459,0.5536166132403636,0.144350459759606,0.2428985525462389,0.3883585581,0.0187507607820185,0.1119138836197267
64,1.076098126158687,0.3102441053108389,0.1037676376086651,0.6193831258061514,0.1535605504436545,0.2765664466743718,0.5781096828,0.0175736362941176,0.1274261406738723
65,1.0134834855296972,0.3402183242301513,0.0761694127220986,0.6170927497466464,0.1128826499224404,0.3104791982143458,0.5794287075,0.0165510837086682,0.1430512141429571
66,0.9756234702656568,0.358596677436153,0.0700505402319577,0.5104266646896969,0.1034954421098525,0.2905233191493069,0.6144770781,0.0159327960988617,0.133856676325409
67,0.9799919335653536,0.3914151653040133,0.0976487651185242,0.4237195710084343,0.1441733426310666,0.278892592086861,0.5496564357,0.0160041369769163,0.1284978966157951
68,0.9676146208828792,0.3769750306421547,0.0985349466515791,0.3703865284799595,0.1458854748736141,0.2562432814915716,0.4316979411,0.0158020044890949,0.1180623782339153
